No.,Name,URL,Type
279,HotNews (2007b) Litoralul - devastat de inundatii. 8.8.2007,https://www.hotnews.ro/stiri-arhiva-1042709-litoralul-devastat-inundatii.htm,News report
280,"Hrádek, M., Kolejka, J., Švehlík, R. (1997) Czechia and Slovakia. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 61-90",https://doi.org/10.1016/S0928-2025(97)80004-1,Scientific paper
281,"Hróðmarsson, H. B., Reynisson, N. F. & Gíslason, Ó. F. (2009) Flóð íslenskra vatnsfalla – flóðagreining rennsliraða. Icelandic Meteorological Office, Technical Report no. VÍ 2009-001. 102 pp.",https://www.vegagerdin.is/vefur2.nsf/Files/flod_islenskra_vatnsfalla_flodagreining/$file/Fl%C3%B3%C3%B0%20%C3%ADslenskra%20vatnsfalla%20fl%C3%B3%C3%B0agreining.pdf,Government report
282,"Huet, P., Guellec, J., Sauzey, P. (2001) Mission d'expertise sur les crues de décembre 2000 et janvier 2001 en Bretagne. Ministère de l'Aménagement du territoire et de l'Environnement - Ministère de l'Equipement, des Transports et du Logement - Ministère de l'Agriculture et de la Pêche - Ministère de l'Intérieur. Paris.",https://www.vie-publique.fr/rapport/24934-mission-dexpertise-sur-les-crues-de-decembre-2000-et-janvier-2001-en-br,Government report
283,"Iancu, G. (2009) Inundaţiile din România din anul 1970 cu referiri speciale la judeţul Cluj. Cauze şi efecte. Acta Musei Napocensis, 45-46-II, 189-198.",https://biblioteca-digitala.ro/?articol=8832-inundatiile-din-romania-din-anul-1970-cu-referiri-speciale-la-judetul-cluj-cauze-si-efecte--acta-musei-napocensis-actamn-muzeul-national-de-istorie-a-transilvaniei--45-46-ii-2009,Scientific paper
284,ICDPR - International Commission for the Protection of the Danube River (2008) The Analysis of the Danube Floods 2006 ,http://www.icpdr.org/main/sites/default/files/The%20Analysis%20of%20the%20Danube%20Floods%202006%20FINAL.pdf,Government report
285,ICDPR - International Commission for the Protection of the Danube River (2009) Sub-Basin Level Flood Action Plan - Pannonian Central Danube. ,https://www.icpdr.org/main/sites/default/files/6%20-%20Pannonian%20Central%20Danube%20FINAL.pdf,Government report
286,ICDPR - International Commission for the Protection of the Danube River (2010) 2010 Floods in the Danube River Basin,https://www.icpdr.org/main/sites/default/files/nodes/documents/icpdr_flood_report_2010.pdf,Government report
287,"ICDPR - International Commission for the Protection of the Danube River (2013) Floods in June 2013 in the Danube River Basin",https://www.icpdr.org/main/sites/default/files/nodes/documents/icpdr_floods-report-web_0.pdf,Government report
288,Icelandic Met Office (2007) The weather in Iceland 2006.,http://en.vedur.is/about-imo/news/2007,National weather service webpage
289,iDNES.cz (2001) Řeky se rozlily po loukách. 23.3.2001,https://www.idnes.cz/zpravy/domaci/reky-se-rozlily-po-loukach.A010323_211511_domaci_itu,News report
290,"IKSE - Internationale Kommission zum Schutz der Elbe (2015) Internationaler Hochwasserrisikomanagementplan für die Flussgebietseinheit Elbe, Teil A.",https://www.ikse-mkol.org/fileadmin/media/user_upload/D/06_Publikationen/02_Hochwasserschutz/2015_IKSE-IHWRMP.pdf,Government report
291,"Il Meteo (2019) Maltempo, una vittima e allagamenti nella Sicilia sud-orientale. 26.10.2019",https://www.ilmeteo.net/notizie/attualita/maltempo-una-vittima-e-allagamenti-nella-sicilia-sud-orientale.html,News report
292,in.gr (2003) Επιδείνωση του καιρού από Δευτέρα – Καταστροφές και δύο νεκροί στα νερά χειμάρρων. 9.2.2003,https://www.in.gr/2003/02/09/greece/epideinwsi-toy-kairoy-apo-deytera-katastrofes-kai-dyo-nekroi-sta-nera-xeimarrwn/,News report
293,"Independent (1993) Second day of storms brings flood chaos: Hospitals and homes evacuated and roads closed after torrential rainfall. Independent, 11.06.1993",http://www.independent.co.uk/news/uk/second-day-of-storms-brings-flood-chaos-hospitals-and-homes-evacuated-and-roads-closed-after-1491029.html,News report
294,Independent (2002) Flash floods force evacuation from 80 homes.,http://www.independent.co.uk/environment/flash-floods-force-evacuation-from-80-homes-5360198.html,News report
295,Independent (2014a) Storm Christine en route to Ireland. 4.1.2014,https://www.independent.ie/irish-news/flooding-threat-moves-inland-as-major-rivers-hit-breaking-point-29984515.html,News report
296,Independent (2014b) Flooding threat moves inland as major rivers hit breaking point. 5.2.2014,https://www.independent.ie/irish-news/flooding-threat-moves-inland-as-major-rivers-hit-breaking-point-29984515.html,News report
297,"Index (2004) Vihar, árvíz: 800 millió forintos kár 2004-ben Borsodban. 9.12.2004",https://index.hu/bulvar/hirek/204405/,News report
298,Info météo (2017) Les inondations de novembre 2010,http://infometeobelgique.blogspot.nl/2016/11/les-inondations-de-novembre-2010.html,Private webpage
299,Infomet (2012) NEJHORŠÍ ZÁPLAVY NA ÚZEMÍ ČR,http://infomet.cz/index.php?id=read&idd=1337942608,Private webpage
300,Informacion (2012) Cuando el cielo se desplomó sobre nuestras cabezas. 15.10.2012,https://www.informacion.es/opinion/2012/10/15/cielo-desplomo-cabezas-6744947.html,News report
301,"Ingenieur-Kommission (1979) Erfahrungen und Folgerungen aus den Januar-Sturmfluten 1976 für den Küstenschutz in Niedersachsen. Die Küste 33, 1-70.",https://hdl.handle.net/20.500.11970/101136,Scientific paper
302,"iROZHLAS (2007) Déšť zvedl řeky na severu Moravy, velké povodně zatím nehrozí. 6.9.2007",https://www.irozhlas.cz/zpravy-domov/dest-zvedl-reky-na-severu-moravy-velke-povodne-zatim-nehrozi_200709061452_mhromadka,News report
303,IsGeschiedenis (2011) Overstroming van de Maas in 1926,https://isgeschiedenis.nl/nieuws/overstroming-van-de-maas-in-1926,Private webpage
304,"ISPRA (2008) Annuario dei dati ambientali Edizione 2008. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome, p  1012-1017",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2008,Government report
305,"ISPRA (2009) Annuario dei dati ambientali Edizione 2009. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome, p  933-940",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2009,Government report
306,"ISPRA (2011) Annuario dei dati ambientali Edizione 2010. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-2010,Government report
307,"ISPRA (2012) Annuario dei dati ambientali Edizione 2011. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-2011,Government report
308,"ISPRA (2013) Annuario dei dati ambientali Versione integrale 2012. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://annuario.isprambiente.it/pdf/versione-integrale-2012,Government report
309,"ISPRA (2014) Annuario dei dati ambientali Edizione 2013. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2013,Government report
310,"ISPRA (2015) Annuario dei dati ambientali Edizione 2014-2015. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2014-2015,Government report
311,"ISPRA (2016) Annuario dei dati ambientali Edizione 2016. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2016,Government report
312,"ISPRA (2017) Annuario dei dati ambientali Edizione 2017. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-2017,Government report
313,"ISPRA (2019) Annuario dei dati ambientali Edizione 2018. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2018,Government report
314,"ISPRA (2020) Annuario dei dati ambientali Edizione 2019. L’Istituto Superiore per la Protezione e la Ricerca Ambientale, Rome.",https://www.isprambiente.gov.it/it/pubblicazioni/stato-dellambiente/annuario-dei-dati-ambientali-edizione-2019,Government report
315,ISPRA (2021) EVENTI ALLUVIONALI. Annuario dei dati ambientali 2022,https://indicatoriambientali.isprambiente.it/sys_ind/1080,Government webpage
316,ISRBC - International Sava River Basin Commission (2014) Preliminary Flood Risk Assessment in the Sava River Basin,https://www.savacommission.org/UserDocsImages/05_documents_publications/water_management/eng/SavaFRMPlan//preliminary_flood_risk_assessment_in_the_sava_river_basin_20140701.pdf,Government report
317,ITV (2016) Major delays on railways and cars trapped in flood waters after heavy rain. 9.03.2016,https://www.itv.com/news/2016-03-09/major-delays-on-railways-and-cars-trapped-in-flood-waters-after-heavy-rain,News report
318,IZW-Medienarchiv (2023) Hochwasser im Mai 1970 beim Saardurchstich Saarbrücken - Sankt Arnual. ,https://izw-medienarchiv.baw.de/#/detail/9196,Government webpage
319,"Jak, M. and Kok, M. (2000) A Database of Historical Flood Events in the Netherlands. In: Flood Issues in Contemporary Water Management, NATO Science Series, 71, 139-146.",doi:10.1007/978-94-011-4140-6_15,Scientific paper
320,"Jarosz, D. (2014) Historia powodzi w Polsce 1945–1989 : prolegomena do badań. Polska 1944/45-1989: studia i materiały, 12, 71-95.",http://rcin.org.pl/Content/59741/WA303_78797_B155-Polska-T-12-2014_Jarosz.pdf,Scientific paper
321,JBA Trust (2023) British Chronology of Flash Floods.,https://www.jbatrust.org/how-we-help/publications-resources/rivers-and-coasts/uk-chronology-of-flash-floods-1/,National disaster database
322,Jēkabpils Vēstis (2018) Jēkabpils 100 gados. 1928-1938. Nozīmīgākie notikumi Jēkabpilī un Krustpilī.,https://www.jekabpils.lv/lv/media/522/download,Government webpage
323,"Jirasek, V. (2000) 1998 flood damages and remedial action. In: Flood Issues in Contemporary Water Management, NATO Science Series, 71, 135-138.",doi:10.1007/978-94-011-4140-6_14,Scientific paper
324,"Joly, F., Bocquet, G., Bravard, J-P., Chardon, M., Kieffer, G., Paskoff, R., Vogt, J. (1997) France. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 115-145",https://doi.org/10.1016/S0928-2025(97)80007-7,Scientific paper
325,"Jonkman, S. N. (2007) Loss of life estimation in flood risk assessment - theory and application. PhD thesis, Delft University of Technology.",http://resolver.tudelft.nl/uuid:bc4fb945-55ef-4079-a606-ac4fa8009426,Book
326,Jurnalul National (2005) Potopul din ’70. 19.5.2005,https://jurnalul.ro/special-jurnalul/potopul-din-a-128-153-70-44767.html,News report
327,Kaertnen ORF (2015) Die Katastrophenjahre 1965/66,http://kaernten.orf.at/news/stories/2729440/,News report
328,Kaertnen ORF (2016) 50 Jahre Hochwasser in Villach,http://kaernten.orf.at/news/stories/2791865/,News report
329,"Kasprzak, M. (2010) Wezbrania i powodzie na rzekach Dolnego Śląska. In: Migoń, P. (ed.) Wyjątkowe zdarzenia przyrodnicze na Dolnym Śląsku i ich skutki. Instytut Geografii i Rozwoju Regionalnego Uniwersytetu Wrocławskiego, Wrocław, Poland, 81-140.",http://rtarka.ing.uni.wroc.pl/badania/rozprawy_14.pdf,Scientific paper
330,"Katz, V. (2020) Poplave u Bosni i Hercegovini – posljedice i pokušaji zaštite (1965-1976). In: Duranović, A. (Ed.), POPLAVA, ZEMLJOTRES, SMOG: Prilozi ekohistoriji Bosne i Hercegovine u 20. stoljeću, Udruženje za modernu historiju, Sarajevo, 101-154.",https://ba.boell.org/sites/default/files/2020-07/Poplave%20i%20zemljotresi_web.pdf,Scientific paper
331,"Katz, V., Racić, A. (2017) VELIKE POPLAVE U DOBOJU I OLOVU – PRIMJER IZ MAJA 1965. GODINE. Historijska misao, 3/2017, 321-375.",https://issuu.com/umhis/docs/783_katz_vera_ramic_aida_2017_velike_poplave,Scientific paper
332,"Keimeul, J.-P. (2006) Les inondations de Liège de 1926. L’Institut d’histoire ouvrière, économique et sociale.",http://www.ihoes.be/PDF/Jean-Pierre_Keimeul_inondations_Liege_1926.pdf,Scientific paper
333,"Klecka, V. Cidlinsky, M., Kyselova, I. (1995) Zpráva o povodňové situaci - na území uceleného povodi Ohre, cerven 1995. Povodi Ohre a. s.  Chomutov.",https://www.poh.cz/assets/File.ashx?id_org=200341&id_dokumenty=9841,Government report
334,KNMI (1999) Jaarverslag 1998. In het teken van de regen.,https://cdn.knmi.nl/knmi/pdf/bibliotheek/jaarverslag/jaarverslag1998.pdf,National weather service webpage
335,KOHAnet (2015) Shumë dëme nga përmbytjet në Shqipëri. 12.10.2015,https://archive.koha.net/?id=1&l=79093,News report
336,"Kolotas, T. (2012) The flood in Limassol in 1894 [in Greek]",http://limassolinhistory.blogspot.com/2012/10/1894_25.html,Private webpage
337,"Komac, Z. and Zorn, M. (2013) Extreme Floods in Slovenia in September 2010. In: Loczy, D. (ed.) Geomorphological impacts of extreme weather: case studies from central and eastern Europe. Springer Geography, pp. 121-139.",doi:10.1007/978-94-007-6301-2_8,Scientific paper
338,"Konecsny, K. (2016) SIGNIFICANT FLOODS ON THE UPPER TISZA/TISA AND ALONG THE LOWER SZAMOS/SOMEŞ RIVER (FROM 1876 ONWARDS). RISCURI ŞI CATASTROFE, XV, 18(1), 45-55",http://riscurisicatastrofe.reviste.ubbcluj.ro/Volume/XV_NR_18_1_2016/pdf/4_Konecsny_45_55.pdf,Scientific paper
339,"Kościk, E. and Konopska, B. (2016) Klęski żywiołowe w postaci zdarzeń powodziowych i ich pochodnych na Śląsku od XIV do XX wieku. Polskie Towarzystwo Historyczne, Warsaw, Poland.",http://pth.net.pl/uploads/db_files/Powodzie_20_DRUK_opt_200dpi.pdf,Book
340,"KöTiVizIg - Közép-Tisza-vidéki Vízügyi Igazgatóság (2012) ELŐZETES KOCKÁZATBECSLÉS ORSZÁGJELENTÉSE. A jelentés a 2007/60/EK Irányelve alapján készült. Budapest, Hungary, 100 pp.",http://www.kotivizig.hu/doksik/akk/elozetes_kockazatbecsles_orszagjelentes.pdf,Government report
341,"Koukis, G. C., Koutsoyiannis, D. (1997) Greece. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 215-241",https://doi.org/10.1016/S0928-2025(97)80010-7,Scientific paper
342,"Koutaniemi, L. (1997) Finland. In: In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 99-114.",https://doi.org/10.1016/S0928-2025(97)80006-5,Scientific paper
343,"Kránicz, I. (2000) The 1998 Extreme Flood on the Tisza River. In: Flood Issues in Contemporary Water Management, NATO Science Series, 71, 85-94.",doi:10.1007/978-94-011-4140-6_9,Book
344,"Kristoforović, J. (1973) POPLAVE RIJEKE DRAVE U SLAVONIJI 1972. GODINE. Agronomski glasnik, 35(1-2), 35-42.",https://hrcak.srce.hr/file/255172,Scientific paper
345,Kronen Zeitung (2013) Hochwasser in Österreich seit 1991,http://www.krone.at/nachrichten/die-schlimmsten-hochwasser-in-oesterreich-seit-1991-chronik-story-363799,News report
346,"Kudryavtseva, N., Soomere, T., Männikus, R. (2021) Non-stationary analysis of water level extremes in Latvian waters, Baltic Sea, during 1961–2018. Nat. Hazards Earth Syst. Sci., 21, 1279–1296",https://doi.org/10.5194/nhess-21-1279-2021,Scientific paper
347,Kurier (2018) Hochwasser in Lavamünd 2012: Keine strafrechtlichen Folgen. 23.1.2018,https://kurier.at/chronik/oesterreich/hochwasser-in-lavamuend-2012-keine-strafrechtlichen-folgen/307.933.871,News report
348,Kurier (2021) Große Überschwemmungen in Österreich seit 1990. 18.07.2021,https://kurier.at/chronik/oesterreich/grosse-ueberschwemmungen-in-oesterreich-seit-1990/401447296,News report
349,Kystdirektoratet (2011) Historiske stormflodshændelser (Dataark),https://oversvommelse.kyst.dk/media/244632/baggrundsrapport_bilag_a.pdf,Government report
350,Kystdirektoratet (2018) Metoderapporten. Bilag A - Historiske stormflodshændelser,https://oversvommelse.kyst.dk/media/244697/kdi-2018-_metoderapport_bilag-a-historiske-stormflodshaendelser_dataark.pdf,Government report
351,Kystdirektoratet (2023) De 10 højest målte vandstande langs Vestkysten,https://kyst.dk/kyster-og-klima/stormflod-og-beredskab/historiske-stormfloder-paa-vestkysten/,Government webpage
352,KZGW - Krajowy Zarząd Gospodarki Wodnej (2011) Wstępna ocena ryzyka powodziowego,http://www.kzgw.gov.pl/pl/wstepna-ocena-ryzyka-powodziowego.html,Government report
353,La Faute sur Mer.net (2013) Historique,http://www.lafautesurmer.net/historique-de-la-commune/,Private webpage
354,"La Gazzetta del Mezzogiorno (2005) Alluvione nel Metapontino, ordinanza. 26.2.2005",,News report
355,La Gazzetta di Sondrio (2016) Terremoti e il resto dal 1456 al 2010,http://www.gazzettadisondrio.it/degno-nota/25082016/terremoti-resto-dal-1456-al-2010,News report
356,La Libre (2002) La Flandre sous eaux. 31.12.2002,https://www.lalibre.be/belgique/2002/12/31/la-flandre-sous-eaux-IIH3VCZPGFFTDKXPMOB366Z6VQ/,News report
357,La météo (2023) Inondations,https://www.meteo.be/fr/climat/climat-de-la-belgique/evenements-remarquables-depuis-1901/evenements-remarquables/evenements/inondations,National weather service webpage
358,La Nuova di Venezia e Mestre (2008) Acqua alta e alluvionegiallo sui fondi promessi da Roma. 20.12.2008,https://nuovavenezia.gelocal.it/regione/2008/12/20/news/acqua-alta-e-alluvionegiallo-sui-fondi-promessi-da-roma-1.1332960,News report
359,"La Repubblica (1991) SICILIA, SI SCAVA NEL FANGO ALLA RICERCA DEI CADAVERI. La Repubblica, 15.10.1991",http://ricerca.repubblica.it/repubblica/archivio/repubblica/1991/10/15/sicilia-si-scava-nel-fango-alla-ricerca.html,News report
360,La Repubblica (2004) Alluvione in Sardegna morte nonna e nipotina. ,http://www.repubblica.it/2004/j/sezioni/cronaca/tempo/nonnanip/nonnanip.html,News report
361,La Stampa (2008) Alluvione in Sardegna: quattro e morti,http://www.lastampa.it/2008/10/22/italia/cronache/alluvione-in-sardegna-quattro-e-morti-TikRLwuvwvQJtT1dhO00FM/pagina.html,News report
362,"La Telegramme (2018) Inondations à Morlaix. Des dégâts d’au moins 1,5 M€. 11.10.2018",https://www.letelegramme.fr/finistere/morlaix/inondations-des-degats-d-au-moins-1-5-million-d-eur-11-10-2018-12104252.php,News report
363,"La Vanguardia (1982) «Zona catastrófica» en Cataluña. La Vanguardia, 11.11.1982.",http://www.hydrate.tesaf.unipd.it/WareHouse/EuropeanDataCenter/Spain/Attached_documents/1982.Segre/ExcelData/68.Report_Damages/Damages_Report.zip,News report
364,La Vanguardia (2019) La Generalitat activa la alerta por inundaciones por las lluvias intensas en Catalunya. 22.9.2019,https://www.lavanguardia.com/vida/20190921/47516500873/inuncat-alerta-inundaciones-lluvias-cataluna.html,News report
365,L'Adige (2019) Bombe d'acqua in val di Fassa bloccati in quota in 400. 3.7.2019,https://www.ladige.it/cronaca/2019/07/03/bombe-d-acqua-in-val-di-fassa-bloccati-in-quota-in-400-1.2565764,News report
366,"Lajme.gen.al (2010) Batica e detit shkakton përmbytje në Lezhë, dëmtohen dhjetëra shtëpi. 2.1.2010",http://www.lajme.gen.al/2010-01-02/batica-e-detit-shkakton-permbytje-ne-lezhe-demtohen-dhjetera-shtepi.html,News report
367,"Lajos, S. (Ed.) (2020) Az 1970. évi Tisza-völgyi árvíz. Emlékkötet. Vízügyi Közlemények, Országos Vízügyi Főigazgatóság, Budapest, Hungary.",https://library.hungaricana.hu/hu/view/VizugyiKozlemenyek_2020_TiszaVolgyiArvizEmlekszam/?pg=0&layout=s,Book
368,"Lamb, H. H. (1991) Historic Storms of the North Sea, British Isles and Northwest Europe. Cambridge University Press, Cambridge, 204 pp.",-,Book
369,Land Oberösterreich (2016) Hochwasser 2016 im Innviertel.,https://www-meinbezirk-at.translate.goog/braunau/c-lokales/hochwasser-im-bezirk-braunau-katastrophenalarm-und-7-tote-in-simbach_a1756428?_x_tr_sl=de&_x_tr_tl=en&_x_tr_hl=en&_x_tr_pto=sc,Government webpage
370,Land Oberösterreich (2023) Geschichte und Geografie - 1975.,https://www.land-oberoesterreich.gv.at/13745.htm,Government webpage
371,Land Salzburg (2023) Historische Hochwasserereignisse im Bundesland Salzburg ,https://www.salzburg.gv.at/umweltnaturwasser_/Seiten/historische_hochwasser.aspx,Government webpage
372,Land Tirol (2006) Innsbruck und das Hochwasser. ,https://www.tirol.gv.at/fileadmin/themen/umwelt/wasserkreislauf/wasserstand/downloads/Tafeln_Inn_lo.pdf,Government webpage
373,Lapin ELY-keskus (2016) Tornionjoen-Muonionjoen vesistöalueen tulvariskien hallintasuunnitelma vuosille 2016–2021. ,https://urn.fi/URN:ISBN:978-952-314-399-9,Government report
374,"Lastoria, B., Simonetti, M. R., Casaioli, M., Mariani, S., and Monacelli, G. (2006) Socio-economic impacts of major floods in Italy from 1951 to 2003. Adv. Geosci., 7, 223-229. ",doi: 10.5194/adgeo-7-223-2006,Scientific paper
375,Latvijas Avīze (2023) Šobrīd piedzīvotie plūdi Jēkabpilī atsauc atmiņā 1931. gadu… 17.1.2023,https://www.la.lv/postosais-1931-gada-pavasaris,News report
376,"Latvijas Sabiedriskie Mediji (2018) EP apstiprina 17,7 miljonu piešķiršanu Latvijai 2017. gada plūdu zaudējumu novēršanai. 13.11.2018",https://www.lsm.lv/raksts/zinas/ekonomika/ep-apstiprina-177-miljonu-pieskirsanu-latvijai-2017-gada-pludu-zaudejumu-noversanai.a299508/,News report
377,Le Parisien (2002) Deux vacanciers meurent noyés en Corse,http://www.leparisien.fr/faits-divers/deux-vacanciers-meurent-noyes-en-corse-19-08-2002-2003334000.php,News report
378,Le Parisien (2003) Crue de l'Oise : danger maximal aujourd'hui,http://www.leparisien.fr/paris/crue-de-l-oise-danger-maximal-aujourd-hui-07-01-2003-2003713648.php,News report
379,Le Soir (1994) INONDATIONS CATASTROPHIQUES DANS LA REGION DE JODOIGNE.,https://www.lesoir.be/art/inondations-catastrophiques-dans-la-region-de-jodoigne_t-19940801-Z08D1J.html,News report
380,"Lett, P. et al. (1991) Zprava o povodni ve dnech 31.7. az 10.8.1991 v povodi 1 - 06, 07, 08. Český hydrometeorologický ústav, Ceske Budejovice.",https://www.chmi.cz/files/portal/docs/poboc/CB/pruvodce/povodnove_zpravy/cb_1991_08.pdf,Government report
381,"Lett, P. et al. (1994) Zprava o povodni v prosinci roku 1993. Český hydrometeorologický ústav, Ceske Budejovice.",https://www.chmi.cz/files/portal/docs/poboc/CB/pruvodce/povodnove_zpravy/cb_1993_12.pdf,Government report
382,LGRBwissen (2023) Erd-/Schuttströme und Murgänge bei Oppenau.,https://lgrbwissen.lgrb-bw.de/ingenieurgeologie/massenbewegungen/murgangaehnliche-ereignisse-fliessen/erd-schuttstroeme-murgaenge-bei-oppenau,Government webpage
383,LHWSA - Landesbetrieb für Hochwasserschutz und Wasserwirtschaft Sachsen-Anhalt  (2011) Bericht über das Hochwasser Januar 2011 ,http://www.hochwasservorhersage.sachsen-anhalt.de/dokumente/hochwasserberichte/jan_2011/abschlussbericht_2011.pdf,Government report
384,Liberecký kraj (2013) Škody po přívalvém dešti z konce července byly v Libereckém kraji větší než po červnové povodni.,https://kancelar-hejtmana.kraj-lbc.cz/page810/tiskove-zpravy-2013/skody-po-privalovem-desti-z-konce-cervence-byly-v-libereckem-kraji-vetsi-nez-po-cervnove-povodni-n821901.htm,Government webpage
385,"Liechtensteinische Landesbiblothek (2023) Liechtenstein 1999-2008. Extract from Liechtensteiner Volksblatt, 25.05.1999, p. 9.",https://www.eliechtensteinensia.li/viewer/fulltext/000476670/26/,News report
386,"Liechti, K., Badoux, A., Andres, N. (2020) Unwetterschaden in der Schweiz im Jahre 2019. Wasser Energie Luft, 112 (2), 85-92.",https://www.dora.lib4ri.ch/wsl/islandora/object/wsl%3A23546/datastream/PDF/Liechti-2020-Unwettersch%C3%A4den_in_der_Schweiz_2019.-%28published_version%29.pdf,Scientific paper
387,Linz-Süd Aktuell (2022) Hochwasser in Pichling,http://www.linz-sued.at/index.php?id=21,News report
388,"Lionetti, M. (1996) The Italian floods of 4–6 November 1994. Weather, 51(1), 18–27.",doi: 10.1002/j.1477-8696.1996.tb06147.x,Scientific paper
389,Lithuanian Hydrometeorological Service (2005) STUDY OF HISTORICAL FLOODS IN CENTRAL AND EASTERN EUROPE FROM AN INTEGRATED FLOOD MANAGEMENT VIEWPOINT. LITHUANIA. WMO/GWP Associated Programme on Flood Management.,http://www.floodmanagement.info/projects/pilot/europe/Flash_Flood_Lithuania.pdf,Government report
390,"LiveSicilia (2011) Alluvione, un disperso|tra le campagne di Gela. 1.2.2011.",https://livesicilia.it/alluvione-un-dispersotra-le-campagne-di-gela/,News report
391,"Llasat, M. C., de Battle, J., Rigo, T., and Barriendos, M. (2001) Las inundaciones del 10 de Junio del 2000 en Cataluña Ingeniería del Agua, 8, 53–66.",http://polipapers.upv.es/index.php/IA/article/view/2859/2866,Scientific paper
392,"Lóczy, D. and Juhász, A. (1997) Hungary. In: Embleton, C., Embleton-Hamann, C. (Eds.) Geomorphological Hazards of Europe. Developments in Earth Surface Processes, 5, 243-262.",https://doi.org/10.1016/S0928-2025(97)80011-9,Scientific paper
393,Loucrup (2023) Les inondations de juillet 1897 (dans les Hautes-Pyrénées et alentours).,http://inondations.loucrup65.fr/juillet1897.htm,Private webpage
394,"Luino, F., Turconi, L., Petrea, C., and Nigrelli, G. (2012) Uncorrected land-use planning highlighted by flooding: the Alba case study (Piedmont, Italy). Natural Hazards and Earth System Sciences, 12, 2329-2346.",doi: 10.5194/nhess-12-2329-2012,Scientific paper
395,"Luján López, A. (2023) Las siniestralidades de Gloria. Rivista Digital, Consorcio de Compensación de Seguros",https://www.consorsegurosdigital.com/es/numero-09/sumario/las-siniestralidades-de-gloria,Insurer/reinsurer publication
396,"Lumbroso, D. M. and Vinet, F. (2011) A comparison of the causes, effects and aftermaths of the coastal flooding of England in 1953 and France in 2010, Nat. Hazards Earth Syst. Sci., 11, 2321-2333.",doi:10.5194/nhess-11-2321-2011,Scientific paper
397,"LVĢMC - Latvijas Vides, ģeoloģijas un meteoroloģijas centrs (2015) DAUGAVAS UPJU BASEINU APGABALA PLŪDU RISKA PĀRVALDĪBAS PLĀNS 2016.-2021.GADAM. Riga, Latvia",https://www.meteo.lv/fs/CKFinderJava/userfiles/files/Vide/Udens/Ud_apsaimn/UBA%20plani/Pludu_riska_parvaldibas_plans_Daugavas_UBA(2).pdf,National weather service webpage
398,"Maciejewski, M., Ostojski, M. S.,  Walczykiewicz, T. (Eds.) (2011) Dorzecze Wisły: monografia powodzi maj - czerwiec 2010. Instytut Meteorologii i Gospodarki Wodnej, Warszawa.",-,Book
399,Magyar Narancs (1998) Környezetszennyezés Gyöngyösorosziban : Fémáradat. 13.08.1998,https://magyarnarancs.hu/belpol/kornyezetszennyezes_gyongyosorosziban__femaradat-61611,News report
400,"Main, G., Gauci, R., Schembri, J.A., Chestek, D. K. (2022) A multi-hazard historical catalogue for the city-island-state of Malta (Central Mediterranean). Natural Hazards, 114, 605–628",https://doi.org/10.1007/s11069-022-05403-x,Scientific paper
401,"Majtan, S., Omura, H., and Jelinek, R. (1999) Catastrophic flood in eastern Slovakia. Journal of the Faculty of Agriculture, Kyushu University, 44 (12), 213-217.",https://catalog.lib.kyushu-u.ac.jp/opac_download_md/24322/p213.pdf,Scientific paper
